ri1,ro1,ri2,ro2,ri3,ro3,rot1,rot2,x1
0,5,23,38,49,55,60,81,11
0,11,23,33,48,59,105,38,5
0,11,34,40,50,60,136,40,15
0,11,25,39,49,56,91,165,9
0,10,20,35,47,52,102,157,19
0,13,23,29,48,60,111,65,5
0,5,17,36,47,60,62,51,16
0,9,27,34,52,60,69,94,8
0,10,20,29,39,44,158,58,14
0,8,22,32,42,48,150,86,6
0,10,24,29,44,52,121,100,10
0,6,19,27,37,59,142,129,10
0,6,19,26,41,57,99,30,9
0,6,23,33,45,51,59,36,9
0,7,19,25,44,60,100,17,6
0,6,17,23,49,57,148,42,11
0,7,17,24,48,54,67,72,10
0,9,24,32,43,52,104,58,9
0,9,26,32,51,60,171,31,11
0,6,22,31,47,59,55,50,10
0,8,22,30,46,59,92,49,12
0,16,33,39,51,60,95,72,5
0,7,27,36,46,56,112,86,10
0,6,16,21,33,48,98,28,6
0,23,36,42,52,58,116,171,9
0,8,26,32,42,51,54,28,8
0,11,23,40,51,59,110,42,17
0,5,22,29,42,56,64,98,11
0,6,20,39,49,60,80,90,27
0,9,23,36,52,59,95,106,14
0,6,21,26,39,58,93,42,12
0,5,19,37,49,56,150,128,21
0,6,25,43,54,59,145,48,8
0,11,24,31,52,58,113,110,10
0,10,26,42,55,60,140,107,24
0,9,22,34,45,56,92,40,15
0,7,23,28,41,53,143,153,10
0,8,25,37,53,60,89,13,5
0,6,20,29,47,54,128,34,7
0,5,16,24,35,56,137,36,9
0,10,22,28,48,58,135,25,5
0,7,20,27,37,56,150,70,12
0,6,16,23,42,47,157,106,13
0,13,29,38,48,56,122,143,11
0,5,24,37,50,57,155,38,8
0,16,27,35,51,60,166,91,10
0,9,21,34,45,54,129,131,17
0,5,19,27,39,45,174,55,15
0,6,21,27,47,53,106,32,7
0,8,19,24,47,56,126,54,12
0,5,20,25,35,52,148,19,5
0,9,23,28,40,45,155,22,5
0,5,23,32,43,59,119,24,5
0,6,26,33,47,53,82,40,7
0,14,30,40,50,56,111,41,17
0,5,18,36,48,60,79,111,9
0,9,29,38,53,59,68,57,18
0,7,28,37,47,57,119,54,13
0,14,34,42,53,59,104,139,5
0,14,28,37,50,57,134,29,12
0,8,18,35,46,60,121,65,11
0,7,20,26,42,51,79,39,6
0,5,17,28,41,60,129,58,18
0,9,25,34,48,56,171,49,14
0,6,19,33,48,54,173,82,8
0,7,19,36,50,58,105,46,12
0,9,20,28,47,55,158,21,6
0,8,18,29,41,46,158,131,19
0,11,21,39,51,60,138,26,11
0,11,22,31,46,53,73,58,19
0,7,25,36,49,58,96,49,9
0,18,28,42,52,60,100,152,23
0,14,25,36,48,54,134,44,7
0,6,20,29,40,45,103,52,17
0,18,28,37,54,59,160,59,18
0,16,33,41,53,60,134,33,12
0,5,29,34,45,54,158,107,15
0,9,20,25,43,49,149,31,10
0,11,27,41,52,58,113,126,22
0,6,19,35,47,58,58,59,15
0,6,18,26,54,60,79,19,7
0,6,29,35,45,50,145,157,12
0,7,26,37,51,58,149,53,7
0,5,16,36,51,56,84,170,21
0,5,15,32,46,54,128,20,5
0,5,23,40,51,58,61,50,16
0,5,22,34,45,59,100,15,5
0,5,16,40,51,56,99,114,12
0,5,26,31,41,52,86,44,8
0,13,24,39,50,55,87,144,10
0,11,22,30,50,56,98,33,9
0,10,20,31,41,48,145,77,17
0,8,28,38,54,60,116,57,18
0,15,26,34,45,57,152,14,5
0,14,27,33,43,58,111,117,14
0,12,25,36,53,59,150,91,23
0,8,23,31,49,58,52,156,18
0,6,25,31,41,49,50,41,13
0,7,23,34,44,52,106,16,6
0,5,24,33,48,55,158,170,6
0,7,17,36,47,54,138,80,8
0,7,18,32,50,56,171,38,15
0,10,26,36,52,57,108,45,12
0,12,22,33,44,50,120,71,8
0,17,28,36,48,60,172,129,9
0,6,26,39,51,56,162,165,15
0,15,27,34,48,56,117,41,14
0,5,24,39,50,57,64,39,12
0,5,31,38,50,56,98,154,19
0,7,18,27,46,53,138,31,9
0,5,21,26,40,49,81,55,10
0,8,21,42,54,59,126,116,31
0,9,21,28,40,50,66,64,9
0,9,22,29,41,50,94,43,6
0,19,31,39,51,58,124,109,18
0,5,17,27,43,57,71,27,9
0,13,23,33,53,60,105,82,17
0,6,18,27,41,56,76,22,6
0,6,19,38,52,60,137,47,12
0,5,25,30,45,55,74,54,11
0,8,18,30,42,52,76,23,6
0,6,17,31,47,60,140,128,19
0,13,25,34,45,56,89,123,17
0,14,36,41,51,60,104,75,12
0,7,26,39,49,58,86,123,9
0,14,26,33,50,57,99,71,10
0,13,23,29,48,56,120,22,5
0,5,29,39,52,57,75,87,11
0,5,18,27,47,59,123,64,12
0,16,27,36,47,54,96,100,5
0,21,31,40,52,59,163,85,5
0,8,18,28,53,59,170,15,6
0,5,16,26,41,52,141,173,9
0,11,21,36,51,59,120,70,8
0,6,28,38,52,57,48,114,6
0,9,23,42,53,58,90,27,12
0,8,27,34,47,53,125,165,17
0,7,28,38,49,57,103,85,21
0,5,18,23,43,53,162,167,10
0,9,21,28,43,48,90,45,16
0,5,17,32,47,59,114,76,19
0,5,18,35,45,50,78,80,20
0,9,19,25,45,51,126,96,9
0,7,25,32,45,53,168,61,15
0,10,25,34,48,58,142,107,5
0,10,26,33,43,59,111,129,5
0,7,18,24,47,52,70,24,5
0,12,28,37,51,60,102,79,19
0,5,18,32,44,57,84,77,11
0,6,18,35,51,59,111,27,6
0,9,20,26,37,59,99,33,8
0,5,20,33,43,57,128,31,6
0,9,19,34,46,59,79,80,15
0,7,21,26,37,55,135,144,11
0,5,15,40,52,59,68,77,8
0,5,16,24,38,47,83,39,12
0,7,19,28,51,59,80,93,14
0,16,34,39,53,60,77,14,5
0,9,21,33,50,55,115,35,13
0,7,29,37,51,58,120,112,16
0,7,18,43,55,60,144,95,14
0,7,27,37,48,60,68,47,6
0,8,30,37,47,55,80,15,6
0,6,16,23,33,42,65,32,5
0,11,25,31,51,56,146,161,12
0,9,23,29,43,54,58,159,10
0,5,18,35,50,59,137,132,21
0,5,25,35,51,57,160,29,8
0,8,19,26,36,41,149,48,11
0,14,24,35,46,60,120,22,8
0,5,17,26,40,54,168,156,15
0,13,25,36,55,60,172,119,19
0,5,15,21,35,45,114,170,11
0,5,20,29,40,53,55,93,16
0,8,25,36,52,59,72,73,23
0,7,20,40,53,59,87,39,7
0,5,15,28,39,47,139,173,7
0,12,24,38,48,56,120,23,7
0,8,26,36,50,55,64,112,5
0,13,31,36,50,59,59,51,6
0,6,17,22,32,40,134,162,5
0,7,17,25,50,59,103,125,13
0,6,21,38,52,57,111,62,19
0,9,20,31,47,52,84,131,11
0,14,24,40,50,59,117,40,12
0,16,32,39,53,59,153,32,12
0,8,35,42,55,60,57,91,13
0,7,23,29,44,56,169,28,10
0,8,26,33,45,52,83,90,18
0,12,30,35,49,57,132,16,5
0,12,25,30,46,56,162,160,14
0,16,27,35,53,60,172,166,11
0,6,21,40,51,56,138,102,12
0,6,27,38,51,56,50,21,8
0,7,21,36,49,60,119,64,21
0,8,19,27,41,53,161,69,9
0,19,29,35,45,52,97,53,10
0,7,20,31,48,56,103,93,15
0,5,26,31,46,59,139,29,7
0,12,22,31,44,49,143,124,12
0,7,17,28,49,55,127,110,19
0,5,29,38,49,55,47,96,21
0,18,30,40,50,59,162,49,16
0,7,23,34,49,60,69,105,22
0,5,25,30,42,59,72,67,11
0,5,16,33,43,49,127,107,8
0,9,26,36,49,55,163,173,15
0,7,18,34,47,59,110,86,9
0,12,28,40,53,60,110,133,19
0,19,29,43,54,60,112,104,21
0,11,25,36,47,53,88,108,9
0,14,24,30,52,59,164,112,13
0,5,23,35,51,60,169,48,6
0,15,26,34,52,57,99,58,19
0,10,36,41,51,57,92,83,6
0,6,24,37,53,59,144,105,26
0,8,21,37,48,55,117,68,11
0,8,21,30,40,54,98,48,6
0,6,16,22,35,40,111,45,12
0,13,29,34,45,52,92,130,8
0,13,26,38,48,54,169,53,17
0,8,18,24,34,40,157,34,5
0,13,34,40,51,59,101,30,9
0,10,20,32,46,57,96,86,7
0,7,29,34,48,60,172,165,9
0,6,31,36,46,53,81,53,9
0,8,27,32,45,53,56,38,10
0,8,20,41,51,57,166,106,17
0,5,15,20,43,54,71,65,6
0,17,29,35,47,58,103,19,7
0,8,23,35,50,60,138,19,8
0,8,21,27,39,54,110,136,6
0,16,28,33,45,55,86,137,15
0,13,23,29,54,59,167,20,9
0,13,23,34,49,57,144,113,19
0,10,27,36,48,59,85,58,14
0,5,18,36,49,58,61,120,19
0,12,24,35,53,59,151,71,6
0,6,30,40,50,58,68,33,6
0,5,25,37,48,56,159,90,7
0,5,18,23,46,52,51,16,6
0,12,22,27,38,52,125,41,12
0,7,23,28,44,60,127,26,9
0,5,17,23,52,58,172,112,8
0,7,17,28,38,50,93,118,19
0,8,29,34,45,52,126,54,10
0,6,20,28,46,57,165,61,12
0,7,19,27,39,51,152,25,8
0,5,20,28,51,58,137,17,5
0,8,18,25,38,53,70,33,9
0,7,17,24,54,59,76,104,7
0,6,18,33,46,55,68,18,5
0,5,21,38,50,59,157,117,26
0,7,20,29,50,55,100,33,13
0,12,35,43,55,60,132,72,12
0,5,16,21,33,44,141,151,9
0,8,22,38,53,60,104,64,19
0,7,21,27,39,48,101,15,5
0,7,17,29,39,56,140,51,9
0,7,22,32,43,50,142,83,6
0,21,31,40,54,60,154,30,10
0,9,19,28,38,49,72,96,14
0,9,31,36,46,52,81,91,9
0,8,21,33,51,58,106,140,20
0,6,29,36,48,56,174,142,19
0,16,32,37,50,59,168,49,6
0,6,18,27,41,48,79,54,14
0,5,26,38,48,53,98,70,20
0,5,20,30,50,60,125,19,6
0,8,24,42,53,58,118,90,32
0,6,20,31,42,59,94,38,12
0,9,24,30,49,56,117,111,11
0,10,24,30,51,56,89,75,11
0,5,16,32,44,53,142,40,6
0,5,15,29,39,49,167,120,21
0,10,26,37,49,56,93,76,10
0,7,18,37,48,60,85,77,28
0,14,30,41,51,59,83,93,13
0,11,23,42,53,58,144,125,29
0,5,19,26,50,59,103,164,14
0,6,16,37,51,60,171,158,21
0,16,35,40,51,57,145,41,6
0,6,24,39,52,58,83,127,7
0,6,24,37,48,53,63,20,8
0,12,25,35,48,60,102,80,9
0,6,18,29,47,54,54,69,7
0,11,22,28,45,57,79,83,11
0,5,24,34,44,51,159,139,7
0,6,31,38,49,55,66,27,8
0,5,28,37,53,58,90,92,22
0,8,18,30,40,50,108,165,8
0,5,26,43,54,59,152,65,28
0,10,20,31,43,57,149,22,8
0,10,24,30,48,58,103,167,15
0,5,18,31,43,49,105,69,12
0,10,21,36,46,57,173,71,10
0,9,25,40,51,58,123,82,9
0,8,20,25,52,60,155,94,5
0,7,17,34,48,55,101,128,22
0,8,27,32,51,59,115,32,7
0,7,23,31,41,54,94,157,17
0,5,15,24,37,43,98,63,13
0,5,16,25,38,60,161,63,7
0,11,29,34,47,58,130,17,6
0,12,30,38,50,56,89,51,14
0,18,33,39,49,60,108,158,5
0,7,17,22,32,54,138,113,9
0,6,22,29,40,53,54,170,9
0,13,23,39,49,60,86,88,28
0,5,18,37,47,59,170,164,26
0,9,22,28,42,58,169,162,7
0,5,22,30,44,60,102,165,8
0,6,20,27,45,60,63,54,12
0,6,20,33,43,48,131,100,6
0,16,31,40,53,59,146,69,8
0,14,27,32,42,54,85,74,7
0,22,32,37,50,60,151,108,13
0,12,24,37,50,57,88,38,11
0,8,30,40,53,58,108,106,19
0,7,24,36,47,55,121,91,21
0,5,30,36,49,59,110,23,7
0,8,21,26,40,51,151,22,7
0,13,27,32,43,52,171,54,11
0,12,22,37,49,56,164,116,9
0,11,23,41,51,60,114,113,12
0,5,18,32,43,60,56,58,8
0,10,21,27,51,58,115,146,6
0,13,26,33,45,50,135,84,12
0,8,23,40,54,59,129,160,6
0,6,17,28,40,53,91,68,5
0,5,15,21,36,41,67,75,8
0,6,27,40,53,58,103,90,14
0,5,21,33,46,58,107,49,12
0,5,19,33,44,49,69,108,5
0,15,31,39,54,59,92,172,21
0,7,20,26,42,49,71,47,10
0,13,28,35,47,52,130,55,19
0,9,19,29,52,58,79,36,11
0,5,21,30,51,60,120,43,11
0,11,25,33,44,53,66,104,9
0,12,27,36,47,52,132,102,21
0,9,30,43,53,58,162,79,8
0,13,27,35,48,56,119,41,10
0,7,24,30,42,51,130,20,7
0,9,19,35,47,60,157,45,8
0,7,18,28,38,46,104,56,8
0,8,26,31,47,59,87,154,5
0,12,23,41,54,59,88,97,28
0,9,24,34,51,56,136,140,15
0,8,19,28,39,47,144,159,18
0,10,32,38,48,53,139,29,5
0,9,33,38,53,59,68,114,10
0,19,30,36,53,58,115,35,9
0,8,21,34,47,59,170,122,17
0,5,27,35,45,54,147,106,7
0,9,23,34,47,57,98,138,21
0,7,18,28,43,49,131,62,15
0,8,19,24,44,54,78,114,12
0,5,19,42,52,60,107,134,32
0,5,18,28,46,60,147,39,5
0,6,26,37,49,58,117,53,7
0,12,23,35,49,54,169,69,14
0,12,24,29,42,47,157,121,6
0,7,22,30,42,54,134,30,7
0,21,32,41,52,60,144,33,14
0,10,24,31,51,59,121,162,14
0,10,25,36,47,56,151,54,15
0,6,29,34,48,53,127,67,15
0,8,20,26,48,58,137,47,5
0,5,15,22,44,58,77,44,8
0,6,17,36,49,56,146,97,14
0,13,27,37,48,57,115,88,20
0,12,29,34,45,57,169,27,5
0,12,32,40,55,60,81,45,5
0,5,17,29,41,46,63,69,16
0,9,20,25,38,48,97,145,9
0,16,29,38,48,54,142,52,10
0,5,16,32,48,54,174,12,5
0,6,17,38,55,60,163,74,20
0,6,26,37,47,54,51,50,6
0,9,20,36,46,52,120,105,16
0,5,18,29,39,48,166,30,10
0,8,18,26,39,45,69,124,11
0,10,20,32,47,57,113,61,19
0,6,20,30,52,57,96,93,6
0,9,26,34,45,58,125,55,17
0,6,19,30,47,54,171,46,5
0,6,29,39,49,59,162,147,16
0,12,24,34,44,53,149,83,11
0,10,23,38,50,59,127,44,6
0,12,24,30,40,45,106,84,13
0,9,25,31,44,55,123,113,16
0,6,20,41,52,57,136,75,17
0,12,22,28,45,57,115,14,5
0,12,22,31,44,51,103,102,7
0,16,27,34,49,58,153,61,10
0,7,24,33,43,49,150,40,8
0,16,26,32,43,57,153,22,6
0,12,23,29,51,60,107,60,15
0,5,19,38,49,57,76,153,23
0,10,29,34,50,60,151,143,14
0,6,21,33,52,59,61,171,14
0,8,24,36,50,56,83,114,8
0,19,34,40,53,58,117,147,18
0,10,25,35,55,60,95,54,13
0,12,22,33,43,56,119,41,15
0,11,23,30,43,55,164,32,5
0,13,31,38,52,57,106,116,17
0,6,19,33,52,59,104,34,11
0,8,26,35,52,58,47,84,16
0,13,31,36,49,60,82,108,6
0,6,17,34,45,50,87,101,6
0,11,21,33,44,49,122,168,9
0,5,19,25,48,59,170,172,11
0,13,29,39,51,56,66,15,5
0,8,23,28,44,58,95,14,5
0,6,27,33,44,50,109,128,6
0,13,24,34,46,57,79,149,8
0,17,29,35,45,51,130,48,14
0,12,27,33,43,51,116,25,6
0,7,33,38,52,57,94,47,16
0,11,23,28,38,52,72,42,11
0,11,24,34,52,60,115,81,18
0,7,18,36,46,57,174,140,21
0,5,24,38,49,59,74,110,13
0,13,26,35,47,56,83,44,9
0,5,21,28,43,58,125,20,7
0,5,17,39,51,58,79,78,27
0,11,21,33,45,56,167,127,18
0,5,17,33,45,57,139,146,17
0,16,28,35,48,57,108,103,5
0,12,32,41,53,59,152,134,20
0,6,25,38,48,60,87,158,24
0,10,30,36,51,60,106,29,9
0,7,17,24,40,52,157,17,5
0,6,30,39,50,60,141,46,15
0,5,15,35,54,59,109,44,14
0,5,16,30,40,50,72,54,13
0,10,24,36,50,60,156,125,10
0,5,17,25,35,50,116,79,11
0,9,20,39,51,58,129,40,14
0,9,24,29,41,56,149,34,7
0,11,21,27,45,58,153,100,10
0,7,21,32,46,60,87,155,12
0,8,22,32,44,50,102,165,10
0,11,29,38,49,59,75,139,8
0,10,32,38,48,59,125,165,6
0,11,29,34,48,56,138,39,10
0,5,26,42,52,60,134,95,6
0,9,23,36,50,55,89,112,10
0,8,22,32,43,57,138,40,7
0,9,27,35,46,58,79,80,8
0,12,25,34,49,54,108,27,5
0,11,22,29,45,55,99,56,9
0,5,19,31,43,60,73,120,15
0,7,17,38,50,55,115,28,11
0,6,16,29,49,56,174,23,7
0,6,25,31,41,48,71,81,7
0,8,19,25,51,57,142,41,10
0,6,18,24,36,55,100,56,11
0,7,26,35,45,53,137,113,8
0,18,28,36,50,56,124,149,6
0,6,28,34,52,57,100,29,12
0,5,16,34,47,56,58,113,26
0,6,25,37,50,58,149,17,7
0,9,24,31,46,54,65,22,6
0,12,23,30,40,46,95,24,5
0,6,18,29,48,59,83,117,6
0,8,27,34,51,59,73,72,10
0,10,22,29,43,51,157,79,5
0,9,26,34,50,57,151,138,8
0,6,16,27,44,56,75,66,14
0,6,18,30,46,56,170,51,12
0,5,23,33,51,56,73,21,8
0,5,21,41,51,57,136,93,26
0,6,19,28,41,57,158,71,8
0,9,32,37,49,57,86,15,5
0,9,25,31,45,53,75,13,5
0,18,29,36,48,57,139,70,14
0,9,20,37,49,59,80,106,18
0,6,17,23,34,58,103,56,7
0,5,20,30,44,56,130,28,7
0,23,38,44,54,59,169,41,11
0,7,17,28,55,60,85,148,11
0,10,22,27,39,51,168,49,9
0,9,29,35,47,53,171,82,7
0,11,22,28,46,60,173,60,5
0,5,18,29,49,58,141,53,13
0,5,27,33,45,60,113,130,15
0,9,27,33,49,54,89,47,8
0,11,21,41,51,57,163,24,7
0,8,19,29,42,52,171,129,7
0,19,34,39,53,58,170,115,7
0,11,21,32,46,51,138,32,11
0,7,27,32,46,56,106,113,8
0,8,22,30,41,47,122,42,12
0,10,23,28,38,60,103,21,5
0,8,24,30,50,57,138,90,16
0,16,30,37,53,58,147,174,19
0,5,15,41,55,60,60,15,7
0,7,20,35,50,56,161,94,16
0,14,24,34,49,54,173,97,19
0,9,20,39,50,59,69,77,17
0,6,18,32,50,56,61,65,17
0,6,26,37,50,60,104,58,18
0,6,20,36,54,60,99,158,12
0,6,22,29,46,59,130,20,7
0,6,34,40,50,59,43,95,6
0,5,30,36,48,55,97,69,8
0,11,27,35,50,57,156,164,7
0,10,32,40,52,57,100,164,5
0,5,17,30,43,49,74,100,6
0,13,24,30,40,53,94,173,15
0,17,30,36,47,52,141,82,7
0,15,26,33,46,58,98,76,5
0,7,17,33,47,57,104,130,10
0,7,19,25,37,53,164,66,13
0,5,18,38,51,58,129,70,27
0,7,20,25,40,57,140,17,5
0,6,20,40,50,56,149,158,32
0,7,17,27,43,57,150,109,5
0,5,17,27,39,55,147,150,10
0,5,17,33,48,54,154,116,21
0,6,22,27,44,56,164,133,8
0,12,23,29,41,51,109,32,11
0,5,25,33,46,55,37,52,9
0,18,29,37,49,58,135,47,6
0,8,26,34,52,58,116,141,16
0,15,29,39,53,60,131,125,7
0,6,19,29,41,52,139,171,19
0,5,15,21,40,49,71,107,10
0,8,25,33,48,60,154,66,18
0,8,20,26,36,57,120,142,13
0,10,22,37,50,56,136,33,9
0,10,20,29,41,54,118,52,6
0,8,32,43,53,60,148,122,8
0,9,36,42,52,59,139,55,11
0,9,20,30,53,58,92,76,7
0,7,19,26,43,48,72,47,8
0,7,18,30,41,59,85,74,8
0,17,27,34,44,57,148,114,14
0,6,25,36,50,60,126,60,8
0,12,34,39,51,59,80,33,9
0,10,24,30,45,56,151,70,15
0,12,24,36,51,56,165,48,5
0,5,24,32,46,53,87,29,11
0,8,22,30,46,56,98,86,11
0,10,20,27,45,57,163,121,9
0,6,18,29,53,60,134,110,12
0,6,20,30,47,57,79,97,13
0,11,25,30,41,48,101,20,6
0,7,26,34,44,49,110,69,19
0,6,24,39,49,60,120,142,23
0,11,26,34,47,59,155,78,11
0,9,21,33,51,57,65,39,16
0,6,21,29,54,59,132,168,12
0,6,18,28,50,56,97,155,13
0,19,33,42,53,60,142,42,15
0,5,30,37,48,53,100,73,15
0,8,34,45,55,60,45,29,5
0,8,23,30,40,51,76,23,7
0,7,25,40,51,60,165,70,15
0,10,20,40,50,60,149,140,5
0,7,19,25,39,54,164,168,11
0,11,24,37,47,56,71,47,12
0,8,18,41,54,59,119,119,27
0,9,30,41,53,59,156,68,22
0,8,28,33,47,54,52,37,10
0,10,20,34,45,60,123,73,20
0,6,19,34,44,57,85,30,9
0,15,25,32,44,55,111,110,5
0,9,29,40,54,60,118,13,5
0,14,24,40,53,58,84,58,16
0,6,20,26,38,46,63,29,5
0,12,23,28,38,49,91,47,6
0,8,23,33,49,57,131,24,7
0,6,26,37,47,55,123,142,21
0,5,28,34,47,54,157,45,5
0,10,21,28,38,50,107,121,16
0,6,26,31,53,60,97,15,5
0,6,25,35,49,59,59,69,12
0,8,21,40,51,58,119,119,30
0,10,22,28,41,56,114,115,8
0,5,24,32,47,60,39,123,15
0,9,23,35,52,59,121,82,20
0,5,16,23,39,49,56,79,9
0,6,16,26,44,51,153,42,12
0,5,17,24,41,54,74,40,8
0,7,21,30,48,57,108,13,5
0,6,20,26,48,60,110,48,5
0,5,27,34,47,59,90,63,15
0,5,20,40,52,57,150,47,10
0,9,23,38,48,60,73,58,23
0,5,15,22,50,57,123,131,5
0,5,28,37,54,60,33,33,6
0,15,31,37,47,55,113,116,5
0,7,22,34,44,59,143,149,11
0,12,22,36,46,53,80,159,14
0,6,26,31,46,53,56,31,7
0,11,22,30,51,60,113,51,10
0,8,19,27,42,48,169,52,6
0,5,17,26,45,50,153,146,9
0,9,23,32,43,57,167,129,14
0,13,30,38,55,60,125,169,20
0,10,23,34,47,54,133,121,13
0,7,19,26,41,51,123,48,11
0,9,24,29,41,52,113,95,5
0,5,23,41,51,57,161,121,5
0,6,21,39,53,58,87,49,8
0,10,32,37,48,57,87,167,5
0,6,23,31,41,47,170,114,17
0,6,20,33,46,60,142,17,5
0,6,17,25,37,46,126,81,9
0,7,26,36,48,59,122,19,7
0,7,20,26,38,46,130,21,5
0,15,26,33,43,60,139,66,11
0,14,25,30,40,45,88,147,5
0,5,18,23,34,57,78,123,9
0,8,19,28,40,49,75,135,7
0,8,20,26,46,54,74,122,5
0,10,25,37,47,54,101,93,21
0,6,25,33,49,57,120,18,7
0,8,24,37,48,53,156,103,5
0,7,20,26,40,47,126,58,13
0,7,29,39,50,59,133,56,7
0,18,30,37,52,57,112,47,17
0,14,26,37,47,57,162,76,24
0,8,19,39,50,58,156,142,32
0,8,18,23,47,60,145,130,10
0,6,22,40,50,60,78,13,5
0,17,30,36,53,60,114,59,14
0,5,15,20,41,53,90,111,9
0,5,15,23,43,54,92,171,9
0,11,23,37,50,55,100,56,10
0,6,24,33,44,50,43,64,11
0,13,25,31,48,60,87,36,11
0,7,17,27,37,55,168,34,5
0,13,23,32,45,51,107,162,14
0,10,24,29,48,59,85,76,13
0,10,25,31,45,51,114,24,5
0,5,19,31,41,49,166,76,18
0,7,17,24,34,48,139,73,5
0,5,16,23,33,44,96,58,11
0,12,23,36,50,56,102,81,10
0,5,29,39,52,57,132,52,6
0,5,20,27,43,49,78,40,7
0,5,15,31,49,59,172,63,5
0,8,22,36,52,58,79,36,16
0,5,17,36,51,58,87,54,20
0,19,34,43,55,60,100,28,7
0,14,24,39,49,56,114,53,12
0,11,21,40,54,60,90,172,9
0,6,20,25,36,54,93,128,9
0,9,30,36,52,58,154,163,13
0,12,26,38,52,59,79,22,8
0,13,29,34,44,54,159,32,6
0,9,20,29,39,52,107,32,7
0,8,20,30,42,49,103,98,15
0,6,34,44,55,60,34,88,18
0,6,16,23,35,41,119,144,12
0,5,27,37,52,59,105,58,7
0,8,24,35,51,58,147,104,18
0,5,15,28,44,59,59,34,12
0,6,21,28,39,54,70,156,13
0,14,25,32,48,53,155,15,6
0,5,15,20,38,54,67,66,8
0,9,23,33,45,55,154,82,12
0,6,17,28,46,57,103,28,9
0,8,21,26,42,47,99,68,5
0,6,21,28,45,54,74,133,13
0,8,19,29,39,47,87,37,12
0,9,22,29,40,45,148,28,8
0,5,23,28,43,52,45,134,11
0,19,30,44,54,60,149,133,23
0,5,16,24,46,56,173,40,10
0,5,23,33,45,53,86,15,5
0,11,22,27,41,48,151,116,7
0,7,17,37,55,60,113,14,5
0,8,18,36,54,59,108,71,18
0,9,19,32,44,52,120,30,10
0,5,22,29,39,59,121,70,10
0,6,19,25,39,44,71,23,7
0,10,21,30,45,56,75,89,11
0,5,20,28,44,59,46,50,6
0,7,19,33,44,53,103,60,5
0,7,26,33,50,60,159,56,17
0,14,25,39,49,59,113,16,6
0,10,28,34,47,56,63,110,12
0,5,25,34,47,60,65,173,21
0,11,25,37,48,54,158,15,6
0,6,16,28,40,54,94,121,17
0,8,24,30,48,60,171,129,7
0,5,18,27,40,52,75,141,7
0,8,23,36,49,54,157,162,18
0,5,34,41,52,60,122,66,19
0,5,15,33,44,50,72,77,5
0,10,27,37,48,58,103,144,5
0,8,21,37,54,60,114,21,9
0,10,23,42,53,58,122,127,25
0,5,18,23,47,57,169,21,6
0,6,22,27,41,51,88,16,5
0,9,25,38,50,56,141,104,22
0,9,23,30,42,50,60,119,7
0,6,17,28,41,60,107,111,5
0,11,29,34,49,54,158,24,9
0,13,24,30,53,59,94,20,6
0,6,25,30,45,56,161,37,12
0,7,19,28,47,53,101,53,6
0,7,25,31,43,59,80,40,10
0,6,18,31,48,54,110,139,6
0,19,38,43,53,58,85,142,14
0,6,22,44,54,59,151,110,17
0,7,21,37,50,59,62,29,12
0,9,20,42,53,60,125,21,5
0,5,21,26,49,57,157,49,6
0,5,16,28,39,60,135,139,10
0,7,21,34,47,59,166,108,20
0,6,22,31,51,56,127,58,5
0,8,19,25,43,54,172,30,6
0,6,23,41,54,60,103,125,21
0,7,30,38,51,59,154,136,7
0,13,36,41,53,59,80,56,5
0,15,27,38,48,58,131,152,17
0,14,33,38,49,55,81,40,8
0,5,15,30,48,53,127,38,10
0,5,23,32,42,60,44,56,8
0,8,20,26,47,58,104,92,12
0,8,18,25,36,42,73,84,13
0,5,34,42,52,60,68,151,16
0,5,17,23,47,58,77,40,12
0,10,23,29,43,59,89,31,10
0,14,24,31,44,55,114,100,15
0,16,29,35,47,52,81,56,7
0,10,24,32,49,55,104,134,10
0,7,18,27,48,60,143,20,8
0,5,31,38,50,60,111,45,7
0,5,26,36,54,60,138,18,8
0,5,19,37,49,55,141,60,22
0,12,30,37,49,56,151,144,9
0,11,26,33,50,55,116,91,18
0,5,21,27,48,57,95,39,7
0,7,19,25,46,55,107,27,10
0,10,21,43,54,59,154,35,5
0,9,24,33,45,60,169,41,14
0,6,26,33,46,52,93,42,6
0,10,21,36,46,56,174,124,8
0,15,25,34,46,57,99,148,21
0,12,25,42,55,60,164,57,14
0,6,21,27,39,47,121,51,5
0,14,30,36,49,54,76,45,5
0,9,27,35,47,59,130,93,19
0,14,29,36,48,55,143,121,16
0,14,33,38,50,57,107,34,7
0,7,23,41,52,57,143,92,16
0,8,19,27,40,54,100,37,9
0,6,20,26,41,50,76,41,7
0,11,22,36,51,60,100,60,22
0,7,19,31,48,59,143,133,6
0,7,33,40,52,60,106,45,10
0,12,24,30,40,54,119,167,14
0,27,39,45,55,60,109,24,5
0,6,26,33,43,54,131,21,5
0,11,34,42,53,60,56,71,13
0,19,30,43,53,59,131,67,20
0,5,35,43,53,58,144,140,14
0,5,18,29,48,58,46,20,7
0,9,20,26,45,50,130,36,12
0,11,33,39,49,58,107,46,9
0,8,22,29,40,55,66,53,5
0,14,24,29,41,47,154,112,8
0,7,31,39,49,54,128,53,12
0,5,17,30,44,53,172,41,12
0,6,17,28,48,53,65,17,5
0,10,33,38,50,55,43,54,12
0,10,20,29,44,53,151,47,9
